1920.6499999999812, 813.0875219947606
1920.6999999999812, 813.4715229029009
1920.7499999999811, 813.5861695134182
1920.799999999981, 813.5095313600696
1920.849999999981, 813.5046299180067
1920.899999999981, 814.0473775517214
1920.949999999981, 815.2142403014753
1920.999999999981, 816.5178190473533
1921.0499999999809, 817.7681171387298
1921.0999999999808, 819.0837375962175
1921.1499999999808, 821.0048563293155
1921.1999999999807, 823.8894688172778
1921.2499999999807, 827.5333933411208
1921.2999999999806, 831.2658911851543
1921.3499999999806, 834.2659620228237
1921.3999999999805, 836.8630686447854
1921.4499999999805, 839.4984326991954
1921.4999999999804, 841.8388897219654
1921.5499999999804, 844.3703486828027
1921.5999999999804, 848.3437534243479
1921.6499999999803, 852.4829936536102
1921.6999999999803, 855.0137366562827
1921.7499999999802, 857.0359445896637
1921.7999999999802, 859.3008557079394
1921.8499999999801, 861.1199002579243
1921.89999999998, 862.3380298058318
1921.94999999998, 863.17023486945
1921.99999999998, 863.3999040905056
1922.04999999998, 862.8657874471448
1922.09999999998, 861.7953912717255
1922.1499999999799, 860.3466558379289
1922.1999999999798, 858.5583126292228
1922.2499999999798, 856.4114400585256
1922.2999999999797, 853.9026375924892
1922.3499999999797, 851.144459057387
1922.3999999999796, 848.5233819579076
1922.4499999999796, 846.6731638728634
1922.4999999999795, 845.4814024744663
1922.5499999999795, 844.2835531498397
1922.5999999999794, 842.0032544134608
1922.6499999999794, 838.6604844013536
1922.6999999999794, 836.2123924473194
1922.7499999999793, 834.8944998420225
1922.7999999999793, 833.6435102216865
1922.8499999999792, 832.5832204258804
1922.8999999999792, 832.206481047484
1922.9499999999791, 832.8456941411998
1922.999999999979, 834.3584515104188
1923.049999999979, 836.187073917677
1923.099999999979, 838.2881982826386
1923.149999999979, 840.8491090546133
1923.199999999979, 843.9660506019178
1923.2499999999789, 847.8430636809228
1923.2999999999788, 852.7646817674474
1923.3499999999788, 857.8189046479536
1923.3999999999787, 861.6936336549014
1923.4499999999787, 864.8775206172406
1923.4999999999786, 868.0437268763535
1923.5499999999786, 871.2374419871797
1923.5999999999785, 874.88082295482
1923.6499999999785, 879.5543139700849
1923.6999999999784, 884.2770337552046
1923.7499999999784, 887.921960315253
1923.7999999999784, 890.6514214260787
1923.8499999999783, 892.859003385984
1923.8999999999783, 894.8937741949949
1923.9499999999782, 896.4861150933789
1923.9999999999782, 897.1683056323999
1924.0499999999781, 896.9981233097133
1924.099999999978, 896.1994779870403
1924.149999999978, 895.0594056816075
1924.199999999978, 893.7869347306703
1924.249999999978, 892.437440952148
1924.299999999978, 890.5882790697257
1924.3499999999779, 888.1529107458244
1924.3999999999778, 886.0999127415844
1924.4499999999778, 884.842686689536
1924.4999999999777, 883.9978710007687
1924.5499999999777, 882.4240947294298
1924.5999999999776, 879.531635723756
1924.6499999999776, 877.37496544231
1924.6999999999775, 876.6318400038801
1924.7499999999775, 875.6040768329211
1924.7999999999774, 874.2336585809461
1924.8499999999774, 873.3370091408037
1924.8999999999774, 872.6710832788958
1924.9499999999773, 872.0268437055697
1924.9999999999773, 871.7703572304994
1925.0499999999772, 872.0949544415234
1925.0999999999772, 872.9108254603779
1925.1499999999771, 873.6022847286501
1925.199999999977, 873.9326757885734
1925.249999999977, 875.0514383090878
1925.299999999977, 876.8742475717441
1925.349999999977, 877.8850534531957
1925.399999999977, 878.272623645238
1925.4499999999769, 878.8551847052324
1925.4999999999768, 879.4454141373875
1925.5499999999768, 880.1537487391156
1925.5999999999767, 881.7615807935313
1925.6499999999767, 883.5624101838422
1925.6999999999766, 884.1960329141774
1925.7499999999766, 884.399935821693
1925.7999999999765, 884.9985371114014
1925.8499999999765, 885.6468625255947
1925.8999999999764, 885.7597947234476
1925.9499999999764, 884.8296497728919
1925.9999999999764, 883.5143908941918
1926.0499999999763, 882.4532786759377
1926.0999999999763, 880.8412763443118
1926.1499999999762, 878.6590430267427
1926.1999999999762, 877.0026040737295
1926.2499999999761, 874.8986073378276
1926.299999999976, 870.968448727334
1926.349999999976, 867.1975105809023
1926.399999999976, 864.8966424228322
1926.449999999976, 862.8339610107121
1926.499999999976, 860.6229735259703
1926.5499999999759, 858.5386286904561
1926.5999999999758, 855.713780633745
1926.6499999999758, 851.8804715869895
1926.6999999999757, 849.0572406444703
1926.7499999999757, 847.5406526479328
1926.7999999999756, 845.6886737042248
1926.8499999999756, 843.7530729161329
1926.8999999999755, 842.5207921530516
1926.9499999999755, 841.3951014597627
1926.9999999999754, 840.3165567446425
1927.0499999999754, 840.2940388409844
1927.0999999999754, 841.1250926331237
1927.1499999999753, 841.8803559533693
1927.1999999999753, 842.2156589970747
1927.2499999999752, 842.6104286060801
1927.2999999999752, 844.6853472680837
1927.3499999999751, 847.8272912866558
1927.399999999975, 849.6904878832795
1927.449999999975, 850.3199055705389
1927.499999999975, 850.7422015026127
1927.549999999975, 851.9501801892213
1927.599999999975, 853.8971217848496
1927.6499999999749, 855.412841138294
1927.6999999999748, 856.356451999176
1927.7499999999748, 857.1365741452432
1927.7999999999747, 857.9628236840949
1927.8499999999747, 858.7921244482244
1927.8999999999746, 859.2741966041222
1927.9499999999746, 859.3744767475396
1927.9999999999745, 859.2740367529262
1928.0499999999745, 858.9443851442197
1928.0999999999744, 858.3634495972854
1928.1499999999744, 857.6633628181617
1928.1999999999744, 856.638158278267
1928.2499999999743, 854.8827420215003
1928.2999999999743, 853.1864068080216
1928.3499999999742, 852.3586772823892
1928.3999999999742, 851.615161079303
1928.4499999999741, 850.5735233541674
1928.499999999974, 849.7165432466572
